global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
839.4981773623682	-1.182912567646781	704757.1897947382	1.3992821426967004	1247.0134233206757	6.136457585105973	37.65611169380463	1555042.4779419506	835.5786299380178	-0.1524810493573341	698191.6468090949	0.0232504704131137	953.0451720812306	880.6257987186826	1.140113	22.632246	0.0914678102440286	0.0484498254590193	0.1639266897	-0.0677698748	0.0928599622	-0.1691664385	-0.0760301569	0.120375022	-0.0043799338	0.1168824861	-0.0794004301	-0.1661606556	-0.0638923539	-0.1287867085	0.0047233526	-0.1260565905	-0.0007966658	-0.0096222151	-0.0175253844	-0.1993471816	0.2232513415	0.0291075471	0.1768828884	0.0844211621	-0.1014652521	-0.1448404719	0.0072146266	0.0388874866	-0.1150095849	0.0351234837	-0.1543855382	0.1274372836	0.031354899	0.025817972	-0.0334761229	-0.029658777	-0.007380767	-0.019138758	0.0689110975	0.1358968186	0.0692135736	-0.1430307512	0.2250861413	0.0936272483	0.0990140776	0.0351002031	0.1071672028	0.1222365145	0.1390036655	-0.1131783183	-0.1749318226	0.0606435862	0.1218921128	0.0177868753	-0.0138892353	-0.060836949	0.18363955	-0.047260095	0.1010394806	0.2212333728	-0.1164219212	0.0365208597	-0.0057169325	0.1299158428	-0.1110194033	0.1113466601	-0.1131502839	0.0134372004	-0.0487360644	0.022298916	-0.0701576633	0.168516846	-0.0312579732	0.0565927194	0.0444665793	-0.1086649665	-0.1094752729	-0.0712055879	-0.1382970272	0.0629983823	0.0242818253	0.0474586692	-0.0882177482	0.0689486234	0.068675197	0.1095127305	0.0759995811	-0.2192034867	0.0681339077	-0.0625243061	0.015543919	0.2620491809	0.0108922825	-0.0897211327	0.0868466475	0.0554119421	-0.1133587932	0.0188201252007615	0.0280450661226011	0.0003541971125723	0.000786525733821	-0.0465108379221987	0.0011802443229528	1.392976661862314e-06	0.002163258044225	-0.0423789672097143	-0.0033819492219678	0.001795976861762	1.143758053996861e-05	0.0004240208559058	-0.0006429860149706	4.134310154477727e-07	1.797936862430872e-07	0.0002159588179546	0.0001792515790583	4.6638211052348074e-08	3.2131128594908025e-08	-0.0001940459116653	0.0003549734175012	3.765381583401741e-08	1.2600612713248125e-07
839.7675668082305	0.2693894458623163	705209.566263016	0.0725706735420058	1254.126744924498	7.113321603822442	50.599344239407074	1572833.892334917	835.6816170675713	0.1029871295535258	698363.7651046709	0.0106063488536747	954.5180522712228	874.8796535665766	1.040861	20.662022	0.1153848047262148	0.0615184222282579	0.1378627009	0.042488827	-0.0023373934	-0.0947106786	0.0886307722	-0.0138253013	-0.160876784	0.1456406514	-0.0295429537	-0.0536258096	-0.0349835617	-0.1653273249	0.1388693234	-0.0180408794	-0.0956550139	-0.1267369515	-0.0773492259	-0.0962562523	0.0999173817	-0.0757031366	0.0555608377	0.0185479857	0.0059991581	0.1221519845	-0.0231879776	-0.0598154516	-0.0839085325	-0.0744423398	-0.1351554052	-0.1875653378	-0.1732821979	-0.1788899567	-0.0349823598	-0.0778971234	0.190956359	-0.0146137451	-0.0877643956	-0.0291020596	-0.2185347544	-0.1217926836	-0.0936367299	0.0444830774	-0.2230453076	0.061567375	0.0852043274	-0.0568288326	0.1482777797	0.0037825258	-0.1744678893	-0.145968017	0.0055255683	-0.063503064	-0.1802236804	-0.1086587426	-0.0184346122	-0.0123541863	0.0295473885	0.0868557201	0.1472887535	0.1344650104	0.1038997124	-0.209388415	0.1388693575	-0.1041040772	-0.1102683218	0.0452935613	0.0683077799	-0.130485618	0.0973830881	0.1331033912	-0.0525489597	0.1395999778	0.0828324618	-0.0722481045	-0.020363782	0.1576531016	0.0938791753	-0.0178994914	-0.0805420756	0.0441449531	0.0135592957	-0.0084846394	0.0064326025	0.0343093485	0.0070708734	0.136225709	0.0949335475	0.0310508652	0.1205965124	-0.0037717752	-0.1763636249	-0.1143381684	0.0032852739	0.0500887521	-0.1206811645	0.0189347201472287	0.0001145949464671	0.0003585236270538	1.3132001755820176e-08	-0.0587724055653069	-0.0122615676431082	0.0001503460410665	0.0034541956559329	0.0099073365782302	0.0522863037879445	9.81553180743381e-05	0.0027338575638052	0.0011260584691554	0.0007020376132496	4.928568104171949e-07	1.2680076759566028e-06	0.0002842535932379	6.829477528329998e-05	8.08001052686575e-08	4.664176330996442e-09	-0.0004381602901063	-0.0002441143784409	1.9198443982603697e-07	5.959182976163576e-08
839.6956174495695	-0.0719493586610724	705088.7299640137	0.0051767102117396	1252.2936836431834	-1.833061281314713	3.360113661055136	1568239.4700926137	836.5375111600345	0.8558940924631315	699795.0075778248	0.7325546975132875	954.7896674358432	877.2031376154356	0.999669	19.844311	0.0407604195262421	0.0230052048223119	0.0851723356	0.1268287272	-0.0042989271	0.0621222211	-0.1259028839	-0.1879678134	-0.1087524562	-0.0510427284	-0.1164397515	-0.132902849	-0.048801464	-0.0828105823	0.071872498	-0.0642606623	0.129583108	0.1688485472	-0.0357987288	0.0401282757	0.0033419456	-0.2147238649	-0.08130812	0.0290202511	-0.1305990374	-0.1044096554	-0.0083175818	-0.0356031592	0.0234323687	-0.0607144133	0.0103488315	0.0463854913	0.127647296	-0.0820506232	0.1514823369	0.1490825878	0.1724911979	-0.0309815007	-0.057425589	-0.0125386972	-0.1638793457	0.2058648087	-0.0799650406	-0.0455324922	0.037887315	0.0120913647	-0.0247504593	-0.219991752	0.0210741433	-0.1014504639	-0.0181262303	-0.0860059229	0.2003713089	0.0041468427	0.0879102282	-0.0123216371	-0.1078372077	0.0713754923	0.0847433166	0.0318474857	-0.0451550172	-0.1124158876	-0.1557573859	0.2171506497	-0.0125146843	-0.0987502291	-0.0295108218	-0.0474626697	0.0830879568	-0.124686435	0.107762108	0.1347629639	-0.0458040632	0.0906048609	0.0287694757	0.1600064964	-0.0840181804	-0.0602171916	0.1260767621	0.0981087264	-0.1461405328	0.082648392	0.0101244144	0.0550643755	0.0380571649	-0.081151481	-0.0636758006	-0.056767228	0.0154185091	0.1262500674	0.0110511194	0.0822934437	0.1322645344	-0.1214249456	0.1407271201	0.0446971468	-0.1273444172	0.0161392643233426	-0.0027954558238861	0.0002604758528987	7.814573263298717e-06	-0.0490644290633781	0.0097079765019287	9.424480776200168e-05	0.0024073181993152	0.009797395611848	-0.0001099409663822	9.598896077505845e-05	1.208701608905226e-08	0.0011260727896791	1.4320523700032952e-08	2.0507739904320542e-16	1.2680399276556705e-06	0.0006308753982577	0.0003466218050198	3.980037681268115e-07	1.2014667571518426e-07	-0.0002218554909689	0.0002163047991373	4.9219858873051676e-08	4.6787766129870956e-08
838.8291315605995	-0.866485888969919	703634.3119547096	0.7507977957839908	1245.8273634477096	-6.466320195473827	41.81329687039267	1552085.819515071	835.3814692506548	-1.15604190937961	697862.1991673828	1.3364328962420542	953.8975802728744	892.0763236861707	1.156991	22.9673	0.0760105691515323	0.0362345601365569	-0.1010718293	0.1935023512	0.1264097877	-0.1853299504	0.0076537246	-0.1055720915	0.0700969111	-0.0580484102	0.0427474582	-0.0657974047	-0.074987634	0.0565082347	0.1335619117	-0.0976266285	-0.0708409001	-0.0800092489	0.0218645406	-0.1060854693	0.1470343669	0.0698284106	-0.0922034189	0.1399952649	-0.0298605715	-0.13086094	0.0503098966	-0.2090341035	0.0169556307	0.0055154278	0.1673588774	0.0224095609	0.104198686	-0.0856758604	-0.1144527456	-0.030475483	0.0085509502	0.1458006967	-0.1616256763	0.1461484834	0.0665109893	0.0434630104	-0.0059804617	-0.0008510213	0.0120669764	0.0787335643	-0.1855703358	0.0654017715	-0.0123792708	-0.1165225244	-0.2031506607	0.0046242653	0.0481515825	-0.0466805159	-0.1793845677	0.0251124504	-0.0144004737	0.1961477381	0.0929190887	0.0598921117	-0.0657765417	-0.0960851367	-0.0455375516	0.0353378446	0.1361219399	-0.0142778774	0.088110243	0.037730804	-0.1526451797	0.1566065743	-0.130270913	0.0998423593	-0.0371636941	0.1933083376	-0.0902662592	0.0460262788	0.1777618086	0.1759675961	-0.1006121336	-0.0217947429	-0.1596682911	0.0350800257	-0.0985507936	-0.0287902664	0.1446321847	0.0719582122	-0.1264200523	0.1064464545	0.0262359097	0.0003829328	-0.095618797	0.1811788368	0.0993825023	-0.0917884922	0.067944422	0.0392444906	-0.1333121588	0.0316465702625379	0.0155073059391953	0.0010015054093817	0.0002404765374918	-0.0741571540357028	-0.0250927249723247	0.0006296448465367	0.0054992834946749	0.0115487605377353	0.0017513649258873	0.0001333738699579	3.067279103628231e-06	0.0015420863938874	0.0004160136042082	1.7306731888638005e-07	2.378030446212645e-06	0.0004977336408602	-0.0001331417573975	2.477387772439505e-07	1.7726727562894745e-08	-0.0003458835956456	-0.0001240281046767	1.1963546173672893e-07	1.5382970749694462e-08
837.8930413693857	-0.9360901912137932	702064.7487752392	0.8762648460866762	1242.2977684588473	-3.5295949888623	12.45804078540186	1543303.7455178318	834.1722302650616	-1.209238985593288	695843.3097453868	1.462258924278684	950.934176427237	875.8707618525463	1.268557	25.181978	0.0543266489135405	0.0287301489380903	0.0844293755	-0.1481286334	0.1063465539	-0.0077070725	-0.1001029068	0.0878360351	0.1020166722	0.0087351616	-0.1120693011	-0.0490069676	0.0121244627	-0.0455349701	-0.263444665	-0.1190929391	0.1739441753	0.0666388569	0.1317660324	0.0154483238	0.0337631148	0.0808956968	0.0786904275	0.0510826693	-0.1262476941	0.0443621661	-0.0886128909	0.0312260124	0.1247053167	-0.1186730582	-0.0461450985	-0.1771964647	0.0785793977	0.1813700863	-0.1224912829	0.0381163726	-0.0817049736	0.0884323952	0.0429862218	0.0068151871	-0.1033073517	-0.0771156933	-0.1308045258	-0.0447993607	-0.0826043229	-0.0276078301	0.0655803382	0.1114262334	0.0415136685	-0.1101936139	0.0508000086	-0.016584783	0.0524050134	0.1771625901	0.168943449	-0.1174791065	-0.0114498657	0.1458707434	-0.0998046962	-0.0186769597	0.0843511201	-0.0425044314	0.1212240308	0.010258531	0.0601337304	0.1438718744	-0.0288392637	-0.1168902092	-0.1351318188	0.1310769076	-0.0796860188	0.1169321395	-0.0229617447	0.0655985149	-0.0579729113	-0.0637244936	-0.2045178977	-0.037416891	-0.1455888105	0.0525625843	-0.1467645704	-0.0011216571	0.1104892459	-0.0249752547	0.0798010656	0.1672682694	-0.084357227	-0.0036818187	-0.0577665526	0.1285352623	0.0800707327	0.1516468417	0.0875535797	-0.0274943346	0.0007630975	0.0337382312	-0.1385517956	0.0253986275930913	-0.0062479426694466	0.0006450902836125	3.903678760069152e-05	-0.0748008845358754	-0.0006437305001725	4.143889568524567e-07	0.0055951723273493	0.0351321812814191	0.0235834207436838	0.0012342701615904	0.0005561777339736	0.0016010216947842	5.893530089680008e-05	3.4733696917963638e-09	2.563270467169672e-06	0.0006309508957607	0.0001332172549005	3.9809903286122973e-07	1.7746837003224804e-08	-6.100505143814914e-05	0.0002848785442074	3.721616300971222e-09	8.115578494975656e-08
837.5428876869381	-0.3501536824476261	701478.088714975	0.122607601331633	1246.1916003266642	3.8938318678169703	15.161926614827	1552993.5047247324	834.6261490790235	0.4539188139619909	696600.8087264805	0.2060422896686605	951.7621031712936	863.1293290800648	1.017176	20.191849	0.0636565606455852	0.0350221987979183	0.1119261476	-0.0355413584	-0.0033694486	-0.0944963667	0.1530200908	0.1612357348	-0.0644182375	0.1949568927	0.007005151	0.0599787428	0.035653147	0.0116598571	-0.0689924234	-0.1530643268	-0.0088243126	0.0995530248	0.213729472	-0.0989629337	0.0815191064	0.0455508168	0.0918241927	0.1451814372	0.0266559165	0.0942980754	-0.1404100629	0.0432336406	-0.2763822828	-0.1363654545	0.070201455	-0.0618309804	-0.0949314436	-0.0385922872	0.0354244342	-0.095692534	0.1044867258	-0.0048077969	0.0380292065	0.037189663	0.0372336867	-0.078734991	0.1054742296	0.0200990352	-0.2191176619	-0.0053473157	0.1300592918	0.0724596575	0.0853910064	-0.0288328498	-0.2038873372	-0.0554011077	-0.0237801287	0.1044326471	-0.0750222835	-0.3516029967	0.0634325427	-0.0795530395	0.1498684318	-0.0696019941	0.0382422134	0.028472527	-0.0191032277	-0.0364444277	0.0670987314	-0.1113233976	0.0749697544	0.1099330347	-0.0218112624	-0.0124242449	-0.0218811051	0.1127091918	-0.0022041679	0.1322216093	0.0467951628	-0.0909667493	-0.0937359663	0.0345405281	-0.0375136228	-0.1099421568	-0.0991678606	0.0243166588	0.0885661648	0.0870167497	-0.1848943498	0.0990818937	-0.0458991296	0.2173993355	0.045800086	-0.008520449	0.0268697084	-0.0932669795	-0.0947726302	-0.0956809245	0.1932231397	0.0281858894	-0.1430347106	0.0111505104560478	-0.0142481171370434	0.0001243338834304	0.0002030088419509	-0.0721205540995555	0.0026803304363198	7.18417124786278e-06	0.0052013743236269	0.0249134377109498	-0.0102187435704693	0.0006206793785773	0.000104422720159	0.001833174438681	0.0002321527438968	5.389489649881324e-08	3.3605285226334e-06	0.0006299891488568	-9.61746903900009e-07	3.968863276773153e-07	9.24957107161253e-13	-0.0005580779506725	-0.0004970728992343	3.114509990268173e-07	2.470814671532431e-07
840.4939650312208	2.9510773442826803	706430.105253903	8.708857491938517	1248.4291086748613	2.237508348197025	5.006443608251379	1558575.2393867085	837.584697641592	2.958548562568467	701548.1257233571	8.753009597075941	954.1896204571864	873.1409319609844	1.011278	20.074759	0.050831901697797	0.0299055876462956	0.1333710829	0.0890144046	-0.0020396143	-0.017656905	0.1451240225	-0.0054913961	-0.1376330356	0.0399989263	-0.1692406936	0.1181267635	0.1291495931	0.137268323	-0.0605246088	0.1082744331	0.0719301809	-0.1508161402	0.1516549217	0.1194007704	0.0001525613	-0.177845194	0.0075805489	0.0672034963	0.062017173	0.1157352895	-0.149458688	-0.0615074958	-0.1071675596	0.0180104124	0.108407107	-0.1057752726	0.0649486039	0.0107457936	0.0158275125	-0.0768061539	0.1000932363	-0.0453883237	-0.1267363651	-0.2133085586	-0.0240064171	0.066115124	-0.0526049663	-0.0164485082	-0.1762909675	0.080196865	0.0980069084	-0.1394696254	0.0773854688	-0.1054440633	-0.0715753074	-0.1161138763	-0.1092778414	-0.0502371276	0.0410277451	-0.044656142	-0.1061699522	0.1059111928	0.0493901819	-0.2333379351	0.0611776287	0.0359257545	-0.0949865253	-0.234213469	0.0925716828	-0.1090846822	0.068783971	0.0534556553	0.2211026557	0.0870841934	-0.0660766096	0.0678614241	0.0064700505	0.1347132185	0.054098449	-0.0143315735	-0.0339728952	0.048325432	0.2086525678	-0.0979868426	-0.0110174877	0.1004601284	-0.0109585658	-0.0957822363	-0.2374461447	0.0071706749	-0.0058514692	0.160632646	0.0682323701	0.1013730027	-0.0678556568	0.0362234745	0.1212870746	0.0264407658	-0.0153834605	0.022595049	-0.1467364196	0.0110992749204115	-5.123553563630111e-05	0.0001231939037588	2.6250801119386806e-09	-0.0631251694579191	0.0089953846416364	8.091694485098814e-05	0.003984787019091	0.0350897966165391	0.0101763589055892	0.00123129382659	0.0001035582805753	0.0023587097361608	0.0005255352974797	2.761873488971817e-07	5.56351161945975e-06	0.0007358419559673	0.0001058528071104	5.414633841617819e-07	1.1204816773172716e-08	-0.0005588682983809	-7.903477084000203e-07	3.123337749351626e-07	6.246495001731637e-13
838.6011871565197	-1.892777874701096	703251.9511003242	3.5826080829579983	1249.1643646492446	0.7352559743833353	0.5406013478663879	1560411.609909551	836.6021987885294	-0.982498853062566	699903.2390178022	0.9653039962692576	955.6166691073508	886.63493937068	1.257365	24.959812	0.0393876176793108	0.021008758109412	-0.0395951536	0.1771045108	0.0112323042	-0.1577859151	-0.2266971892	-0.0811146153	-0.0225015016	-0.0331682971	-0.0608980324	-0.1970402882	0.0573099006	0.2825805483	-0.0043348133	-0.1084606189	-0.1057975323	-0.0756154543	0.079265567	0.079121164	-0.0254722748	-0.0147268654	-0.1644073372	0.0863766336	-0.0589660582	0.2030093318	0.0053379262	0.1632642069	0.0175836444	-0.058629923	0.2040127975	0.0907795006	0.1007106758	-0.0324717043	0.2852921904	0.1279201413	0.0269687764	0.1319527917	0.0534152163	-0.0179036136	0.1515860544	-0.0379586647	-0.0517283638	0.0538230015	-0.1528122557	0.1168376806	-0.1771576113	-0.0458536294	0.0077588692	-0.0184364133	-0.2034870167	0.0778023877	-0.0867643374	-0.0270491533	0.2851778615	0.0451461917	0.0480625411	-0.0186019559	0.1294848396	-0.0935833287	-0.0103923717	-0.1389743273	-0.0483294583	-0.035617381	0.2015425489	-0.0698662384	-0.0803050026	0.2115950187	0.0016878056	-0.1976896658	-0.0990617811	0.0248014093	0.0383297127	0.1479366745	0.0144686271	0.1256940926	0.1283308192	0.0075349023	-0.1536948836	-0.0950327967	-0.1242355459	0.0013599653	0.1111864752	-0.2094602436	-0.2084708374	-0.0127530423	0.1667294806	0.078901878	0.146172752	0.0849478427	-0.0589860454	0.0858678459	0.0319195712	-0.0670365011	-0.0267848986	0.0169733466	-0.1496367051	0.0110516235426985	-4.7651377712999016e-05	0.0001221383829295	2.2706537979468994e-09	-0.056022433985035	0.007102735472884	5.04488511977661e-05	0.0031385131096076	0.0523227437694728	0.0172329471529337	0.0027376695155659	0.0002969744675758	0.0025526778179883	0.0001939680818275	3.76236167678398e-08	6.516164042449509e-06	0.0006297883757051	-0.0001060535802621	3.966333981732682e-07	1.1247361886430895e-08	-0.000558804286955	6.401142589997164e-08	3.12262231119286e-07	4.097462645747561e-15
836.2566392266285	-2.3445479298911778	699325.1666506155	5.496904995557007	1243.2393448254293	-5.925019823815319	35.105859912604515	1545644.0685219627	836.2507809644554	-0.3514178240740193	699315.3686636616	0.1234944870769184	954.8737409400431	883.1353777273143	1.236515	24.545921	0.0816362618658212	0.0481632985329319	-0.151847767	-0.0946023039	0.1093767435	0.0273339412	-0.0893486886	0.044824431	0.1892749688	-0.0819087885	0.0082632282	-0.1740555816	0.1280917864	0.0149778285	0.0624197017	0.0868787674	0.0731214156	0.0276110716	0.0380206005	0.2230673608	-0.0156025462	0.064633959	-0.0684103486	0.117241937	-0.1091472462	0.0228820733	-0.0179074734	-0.0151293696	0.0975689209	0.0203140738	0.0456845141	0.000864675	-0.0795147703	-0.0257175737	0.0249702368	-0.2095888588	0.0519744586	0.0916572196	-0.1542055189	0.2645966271	-0.0042285989	0.0730007707	-0.0476681618	0.0565866465	0.1105703407	0.0368695734	-0.128955923	0.1113177973	-0.0459824986	-0.0124898941	-0.0245465115	-0.1242434493	-0.0716877342	-0.1447736635	0.0959054663	0.0850300899	-0.087980022	-0.1239295006	-0.0426434854	-0.0607626099	-0.0179866298	-0.0692989297	-0.0255999505	0.2026682304	0.0321529762	0.128625475	0.0662191788	0.2426786536	0.0207476636	0.0780394331	0.1996558032	-0.0027458575	0.0286689555	0.0412862887	-0.2616954019	-0.0054364856	-0.0498603876	-0.0675164636	0.0358142949	-0.0384564036	-0.0502859994	-0.0232964244	0.1429711269	-0.1394849878	-0.2544567438	-0.1305834877	0.1764422849	0.1155363385	0.0793364779	-0.0229965009	-0.0682762103	-0.0250832607	0.1959267839	-0.1729604834	0.0490896938	0.0113284606	-0.1517197269	0.01676462601894	0.0057130024762414	0.0002810526855549	3.2638397293541505e-05	-0.0823742389835189	-0.0263518049984838	0.0006944176266781	0.0067855152481138	0.0922061212716087	0.0398833775021358	0.0085019687999546	0.0015906838009778	0.0026057251057425	5.3047287754199885e-05	2.8140147380768844e-09	6.789803326696763e-06	0.0006290911184105	-6.972572946000377e-07	3.957556352629737e-07	4.861677348729638e-13	-0.0006988212796854	-0.0001400169927304	4.883511809411401e-07	1.960475825326489e-08
836.4180146355185	0.1613754088899668	699595.0952068224	0.0260420225944039	1242.1423856877095	-1.0969591377197505	1.2033193498268582	1542917.7063219545	834.4136350159524	-1.8371459485030075	696246.1143005351	3.3751052361010143	952.4799242806624	864.4578242176664	1.172372	23.272631	0.0936147834774182	0.0468125698359815	0.0264149455	-0.1277546903	-0.0630059189	-0.1032531369	0.0159655449	0.0851642754	0.1532113136	0.1269530599	0.0236449764	-0.0966029985	0.0378683885	-0.1055610938	-0.1540913634	0.1061209943	0.0381739969	0.1522803057	0.0381648186	0.1280357425	0.1078567874	0.0779826208	0.0020914275	0.0717432691	0.0455755775	-0.0838217674	-0.1411799795	0.0076405248	0.0294431509	0.0121002826	0.0539382977	0.0700068442	-0.1714564168	0.2318740154	-0.0459608746	-0.2383429957	-0.0242469318	-0.0271112814	0.1152417623	0.1198509424	0.0698745845	0.1697140948	-0.1724192684	0.1902883196	-0.0331579774	0.0616521581	-0.0072672922	0.1155828564	0.1302117315	0.0170616345	0.1116352077	0.0941361385	-0.1434068996	-0.0858688191	0.2478589448	-0.0780349244	0.2242286114	0.0044663515	0.0667392422	0.0715121364	-0.0771515496	0.1735157193	-0.0443156889	0.1583531709	-0.0868503571	0.1748465985	0.1297444638	-0.0454092919	-0.0798447296	0.0798221004	0.1271423173	0.03119756	0.0866523265	0.0592533482	-0.0310125145	-0.0710478425	-0.1709268545	-0.0366378428	-0.189395983	-0.1132505603	0.1419575449	0.0739537139	0.0223918463	0.1055742278	-0.2510426209	-0.099514177	0.1614459155	-0.2460299696	-0.0247344888	-0.0272290399	-0.1077947194	-0.0248824602	0.002800466	0.1420047225	0.2242576016	0.0056681013	-0.1529741081	0.0343903412913562	0.0176257152724162	0.0011826955741359	0.0003106658388642	-0.1046944585849445	-0.0223202196014256	0.0004981922030558	0.0109609296583946	0.0586928595134423	-0.0335132617581663	0.0034448517578646	0.0011231387136713	0.0026538340162862	4.8108910543700166e-05	2.314467273701745e-09	7.042834985997744e-06	0.0006281047273621	-9.863910483999538e-07	3.94515548534618e-07	9.729673003635601e-13	-0.0010528377150015	-0.0003540164353161	1.10846725412958e-06	1.2532763647391848e-07
837.7594909058022	1.3414762702836924	701840.9646027489	1.7995585837342465	1247.8712684063871	5.728882718677596	32.8200972043628	1557182.7025141655	834.8628877933495	0.4492527773970778	696996.0414146509	0.2018280579989883	953.6379584352212	864.5773810040579	1.018601	20.220127	0.0835154531570085	0.0447569933250051	0.0674178169	-0.0437559008	-0.0625252126	-0.0740990559	0.1148082907	-0.037947509	-0.0246205986	0.2029388061	0.0585638528	0.0981409928	0.0079864102	-0.1414183388	0.0632672178	0.0166617277	-0.0550179208	-0.0544096755	-0.2473341615	0.251440405	0.1249640242	0.0939433449	0.0004260485	-0.0818370223	0.116748789	-0.0761332191	-0.1393014435	-0.0554117056	-0.0287958778	0.0424385319	-0.0152829244	-0.0419003765	-0.021321283	-0.0780453686	-0.1552296972	0.0117286581	0.010489322	-0.0551991318	0.2026221454	-0.1807149628	-0.0609680443	0.1176383702	0.1256555103	-0.1519471821	0.0357416389	-0.0124688241	0.0247732972	0.052484484	0.2164005248	0.0668746017	0.0795051937	-0.0040845711	-0.0030183083	-0.0777010897	-0.0840170316	-0.0783767867	0.08630268	0.1250940827	-0.0466541156	0.1719196318	-0.0376037745	0.0223346925	-0.1185418801	-0.2828569932	-0.0528842392	-0.067849901	-0.0039084607	-0.0678780969	0.0155953876	-0.0487725069	0.1653286516	0.0102365127	0.15502875	0.1063834074	0.0737423539	-0.0380071868	-0.1164055312	0.1166391145	-0.0021286076	-0.1487422369	0.0313458513	-0.0080472448	-0.2060981989	0.1488174488	-0.0390401246	-0.1233029019	0.0595726643	-0.0574691717	-0.1411444792	0.0655395545	0.1195709963	-0.1720590074	-0.259654376	-0.0335489792	0.0393035898	0.0	-0.1533929978	0.034411556407349	2.121511599279674e-05	0.0011841552143761	4.5008114658782e-10	-0.1045261754220661	0.0001682831628783	2.8319222908356933e-08	0.0109257213483645	0.0467836039707449	-0.0119092555426974	0.0021887056004914	0.0001418303675812	0.0030650356984505	0.0004112016821642	1.6908682341474985e-07	9.394443832775945e-06	0.000106145778969	-0.0005219589483931	1.1266926392935804e-08	2.724411438076309e-07	-0.0005576643588501	0.0004951733561514	3.1098953713169305e-07	2.451966526422414e-07
